Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-06-05 19:40:04.644786,4106.774193548387,0,4112.903225806452,0,4116.451612903225,0,4124.516129032258,0,4123.225806451613,0,4132.903225806452,0,4093.8709677419356,0,4120.967741935484,0,4142.903225806452,0,4130.0,0,4103.870967741936,0,4167.096774193548,0,4389.677419354839,0,4154.516129032258,0,0,0,?
2018-06-05 19:40:04.660786,4113.870967741936,0,4127.096774193548,0,4117.419354838709,0,4145.4838709677415,0,4103.548387096775,0,4106.774193548387,0,4121.290322580645,0,4127.419354838709,0,4140.322580645161,0,4137.741935483871,0,4113.548387096775,0,4171.612903225807,0,4405.806451612903,0,4140.0,0,0,0,?
2018-06-05 19:40:04.660786,4101.935483870968,0,4113.548387096775,0,4108.709677419355,0,4127.741935483871,0,4139.677419354839,0,4128.387096774193,0,4111.935483870968,0,4123.225806451613,0,4141.935483870968,0,4105.1612903225805,0,4109.354838709677,0,4169.354838709677,0,4381.290322580645,0,4165.806451612903,0,0,0,?
2018-06-05 19:40:04.660786,4116.129032258064,0,4124.193548387097,0,4115.806451612903,0,4140.322580645161,0,4106.774193548387,0,4106.129032258064,0,4121.612903225807,0,4120.0,0,4098.709677419355,0,4097.41935483871,0,4097.741935483871,0,4171.935483870968,0,4397.41935483871,0,4145.806451612903,0,0,0,?
2018-06-05 19:40:04.660786,4123.870967741936,0,4122.903225806452,0,4121.290322580645,0,4140.645161290323,0,4109.354838709678,0,4099.354838709678,0,4115.4838709677415,0,4130.967741935484,0,4100.0,0,4107.41935483871,0,4102.258064516129,0,4168.064516129032,0,4430.645161290323,0,4141.612903225807,0,0,0,?
2018-06-05 19:40:04.660786,4123.870967741936,0,4122.903225806452,0,4121.290322580645,0,4140.645161290323,0,4109.354838709678,0,4099.354838709678,0,4115.4838709677415,0,4130.967741935484,0,4100.0,0,4107.41935483871,0,4102.258064516129,0,4168.064516129032,0,4430.645161290323,0,4141.612903225807,0,0,0,?
2018-06-05 19:40:04.660786,4104.8387096774195,0,4110.967741935484,0,4119.354838709677,0,4113.870967741936,0,4128.709677419355,0,4134.193548387097,0,4091.6129032258063,0,4123.548387096775,0,4145.4838709677415,0,4116.774193548387,0,4165.483870967742,0,4166.774193548387,0,4387.096774193548,0,4139.354838709677,0,0,0,?
2018-06-05 19:40:04.660786,4129.354838709677,0,4134.516129032258,0,4131.290322580645,0,4098.387096774194,0,4119.677419354839,0,4111.935483870968,0,4118.709677419355,0,4127.419354838709,0,4143.225806451613,0,4099.032258064516,0,4126.774193548387,0,4176.451612903225,0,4429.354838709678,0,4163.870967741936,0,0,0,?
2018-06-05 19:40:04.674786,4100.322580645161,0,4117.741935483871,0,4111.935483870968,0,4109.032258064516,0,4121.935483870968,0,4122.580645161291,0,4092.9032258064517,0,4114.193548387097,0,4140.322580645161,0,4124.5161290322585,0,4165.483870967742,0,4165.1612903225805,0,4383.870967741936,0,4151.935483870968,0,0,0,?
2018-06-05 19:40:04.680786,4107.741935483871,0,4113.870967741936,0,4107.096774193548,0,4114.193548387097,0,4133.548387096775,0,4131.612903225807,0,4114.193548387097,0,4118.387096774193,0,4142.580645161291,0,4132.258064516129,0,4146.451612903225,0,4170.967741935484,0,4375.483870967742,0,4168.387096774193,0,0,0,?
